abstain_rate,ambient_dim,cert_path,certified_accuracy_r_0_25,certified_accuracy_r_0_25_onmanifold,certified_accuracy_r_0_50,certified_accuracy_r_0_50_onmanifold,certified_accuracy_r_1_00,certified_accuracy_r_1_00_onmanifold,clean_accuracy,d_int_80,d_int_90,d_int_95,d_int_ratio_90,encoder_pair,mean_certified_radius,mean_certified_radius_l2,mean_certified_radius_onmanifold,noise_mode,sigma
0.024242424242424242,1152,/kaggle/working/phase2_encoder_family/encoder_study/clip_whispertiny/baseline_no_noise_cert.json,0.9224242424242424,0.9224242424242424,0.8921212121212121,0.8921212121212121,0.8387878787878787,0.8387878787878787,0.943030303030303,67,126,202,0.109375,clip_whispertiny,1.9475157839651092,1.9475157839651092,1.9475157839651092,joint,1.0
0.009696969696969697,1152,/kaggle/working/phase2_encoder_family/encoder_study/dinov2small_hubert/baseline_no_noise_cert.json,0.8896969696969697,0.8896969696969697,0.8690909090909091,0.8690909090909091,0.8460606060606061,0.8460606060606061,0.9018181818181819,42,79,125,0.0685763888888889,dinov2small_hubert,2.1734285594560947,2.1734285594560947,2.1734285594560947,joint,1.0
