abstain_rate,cert_path,certified_accuracy_r_0_25,certified_accuracy_r_0_25_onmanifold,certified_accuracy_r_0_50,certified_accuracy_r_0_50_onmanifold,certified_accuracy_r_1_00,certified_accuracy_r_1_00_onmanifold,clean_accuracy,mean_certified_radius,mean_certified_radius_l2,mean_certified_radius_onmanifold,mean_ellipsoid_log_volume,noise_mode,sigma,strategy
0.007272727272727273,/kaggle/working/phase2/anisotropic/anisotropic_strat1/certification.json,0.9042424242424243,0.9042424242424243,0.9018181818181819,0.9018181818181819,0.8945454545454545,0.8945454545454545,0.9090909090909091,6.272213277934534,0.0002131906040426306,6.272213277934534,-2656.643584631113,anisotropic_strat1,1.0,anisotropic_strat1
0.0,/kaggle/working/phase2/anisotropic/anisotropic_strat2/certification.json,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,7.632136807308954,0.002463262611671242,7.632136807308954,-5435.088269569345,anisotropic_strat2,1.0,anisotropic_strat2
0.007272727272727273,/kaggle/working/phase2/anisotropic/anisotropic_strat3/certification.json,0.9054545454545454,0.9054545454545454,0.9006060606060606,0.9006060606060606,0.8896969696969697,0.8896969696969697,0.9090909090909091,6.586406960288062,0.013927421190299742,6.586406960288062,-4350.206313532491,anisotropic_strat3,1.0,anisotropic_strat3
